Site_Name,LATITUDE,LONGITUDE,C2H4Demand [kg/year],HCOOHDemand  [kg/year],CODemand  [kg/year],Feedstock [tCO2/year],Facility Type,Source,COMPANY,STATE,CO2CAPCOST [$/tCO2],Generation,Useful_ThermalE,elec[$/kWh]
Trinidad (CO),-2663.087356,-745478.9988,0,0,0,0.27,GAS_SMALL,EIA,unknown,CO,235,522,0,0.07
Chehalis Generating Facility,1310007.29,-2040664.966,0,0,0,0,GAS_SMALL,EIA,unknown,WA,235,621412000,0,0.06
HL Power,580841.2226,-2020694.377,0,0,0,182.08,GAS_SMALL,EIA,unknown,CA,235,245232,0,0.12
Hobbs Generating Station,-507622.1133,-680481.1725,0,0,0,77.91,GAS_SMALL,EIA,unknown,NM,235,163000,0,0.06
Red Cedar,508795.9562,356338.1621,0,0,0,0,GAS_SMALL,EIA,unknown,IA,235,-566000,0,0.07
Clinton,574186.9698,985569.2789,0,0,0,1.43,GAS_SMALL,EIA,unknown,MI,235,-36643,0,0.08
General Electric Plastic,-536223.0473,886096.1862,0,0,0,0,GAS_SMALL,EIA,unknown,AL,235,23237000,0,0.06
J Robert Massengale,-419529.3048,-537946.6495,0,0,0,0,GAS_SMALL,EIA,unknown,TX,235,28195000,0,0.05
Luna Energy Facility,-513286.6346,-1101176.594,0,0,0,0,GAS_SMALL,EIA,unknown,NM,235,887923000,0,0.07
CH Resources Beaver Falls,892268.246,1633453.835,0,0,0,87.19,GAS_SMALL,EIA,unknown,NY,235,48000,722,0.06
Lincoln,174383.5761,-184620.6112,0,0,0,2.71,GAS_SMALL,EIA,unknown,KS,235,5160,0,0.21
Manatee,-1005218.732,1349457.826,0,0,0,0,GAS_SMALL,EIA,unknown,FL,235,2419792000,0,0.08
Mosaic Phosphates Uncle Sam,-819569.017,497982.2767,0,0,0,0,GAS_SMALL,EIA,unknown,LA,235,16635500,0,0.05
West Phoenix,-327627.0674,-1485042.239,0,0,0,0,GAS_SMALL,EIA,unknown,AZ,235,686163000,0,0.05
Harquahala Generating Project,-308500.7981,-1571215.347,0,0,0,0,GAS_SMALL,EIA,unknown,AZ,235,1074000,0,0.05
Red Hawk,-328517.8736,-1549218.05,0,0,0,0,GAS_SMALL,EIA,unknown,AZ,235,1319633000,0,0.05
Gila River Power Block 3,-370411.0723,-1542918.867,0,0,0,0,GAS_SMALL,EIA,unknown,AZ,235,1112540000,0,0.05
Alliant SBG 9802 Toyota,515183.0191,352572.1002,0,0,0,3.82,GAS_SMALL,EIA,unknown,IA,235,7840,0,0.07
"Kimberly Clark-Unit 1,2,3",675865.2065,1852288.822,0,0,0,20.38,GAS_SMALL,EIA,unknown,CT,235,11385000,0,0.14
Ampersand Chowchilla Biomass LLC,226792.5289,-2111623.758,0,0,0,32.11,GAS_SMALL,EIA,unknown,CA,235,35397,0,0.12
Marshalltown Generating Station,513203.1899,257058.9105,0,0,0,0,GAS_SMALL,EIA,unknown,IA,235,1088599000,0,0.07
Dow DuPont La Porte,-869565.0635,88308.50232,0,0,37315570.36,0,Acetic Acid Plant,IHS,Dow DuPont,TX,0,0,0,0.05
Port Arthur (BASF),-839910.4292,203408.218,1000000000,0,0,0,Ethane Cracker,EIA,BASF Fina Petrochemicals,TX,0,0,0,0.05
Martin,-1038326.499,1534032.87,0,0,0,0,GAS_SMALL,EIA,unknown,FL,235,3940265840,0,0.08
GREC,-146502.6231,63324.57743,0,0,0,0,GAS_SMALL,EIA,unknown,OK,235,781699000,0,0.04
Chouteau,-142935.1028,64396.79337,0,0,0,0,GAS_SMALL,EIA,unknown,OK,235,1918470000,0,0.04
McClain Energy Facility,-245468.7443,-143344.6491,0,0,0,0,GAS_SMALL,EIA,unknown,OK,235,1229616000,0,0.05
Winterset,431682.5097,165034.9878,0,0,0,32.8,GAS_SMALL,EIA,unknown,IA,235,34519,0,0.07
Covanta Marion Inc,1143284.718,-2093254.159,0,0,0,1.17,GAS_SMALL,EIA,unknown,OR,235,783,0,0.04
Marlboro Mill,-198617.1161,1468127.251,0,0,0,20.22,GAS_SMALL,EIA,unknown,SC,235,0,306,0.06
Hutchinson Plant #2,827698.3702,130185.84,0,0,0,0,GAS_SMALL,EIA,unknown,MN,235,20000,0,0.08
State Center,509472.608,233271.8876,0,0,0,42.24,GAS_SMALL,EIA,unknown,IA,235,59844,0,0.07
Dresden Energy Facility,377241.0386,1176602.737,0,0,0,0,GAS_SMALL,EIA,unknown,OH,235,1490516000,0,0.09
Meade,-15402.8961,-380361.5935,0,0,0,32.48,GAS_SMALL,EIA,unknown,KS,235,53593,0,0.07
Turkey Point,-1209909.25,1586057.643,0,0,0,0,GAS_SMALL,EIA,unknown,FL,235,2137958934,0,0.08
Hutchinson Plant #2,827698.3702,130185.84,0,0,0,33.65,GAS_SMALL,EIA,unknown,MN,235,48000,0,0.08
Glencoe,814843.9894,145514.2939,0,0,0,2.97,GAS_SMALL,EIA,unknown,MN,235,5598,0,0.08
Litchfield,854081.3916,115122.5872,0,0,0,55.14,GAS_SMALL,EIA,unknown,MN,235,109783,0,0.08
G W Ivey,-1207896.703,1571380.604,0,0,0,0.21,GAS_SMALL,EIA,unknown,FL,235,-540,0,0.08
GenConn Middletown LLC,692052.2958,1919662.153,0,0,0,198.64,GAS_SMALL,EIA,unknown,CT,235,172309,0,0.14
Sayreville Cogeneration Facility,535996.3865,1805624.544,0,0,0,0,GAS_SMALL,EIA,unknown,NJ,235,188280000,0,0.06
Red Oak Power LLC,536966.9632,1805012.814,0,0,0,0,GAS_SMALL,EIA,unknown,NJ,235,1497610000,0,0.06
Cherry Street,803270.3615,1977443.364,0,0,0,71.75,GAS_SMALL,EIA,unknown,MA,235,152727,0,0.13
PSEG Sewaren Generating Station,550595.0827,1810643.155,0,0,0,279.26,GAS_SMALL,EIA,unknown,NJ,235,-2882000,0,0.06
Dell Power Station,-166708.586,534395.5297,0,0,0,0,GAS_SMALL,EIA,unknown,AR,235,729565000,0,0.07
Cinnamon Bay Edgeboro Landfill,537925.0232,1800906.131,0,0,0,233.19,GAS_SMALL,EIA,unknown,NJ,235,506753,0,0.06
Theodore Cogen Facility,-747865.9708,752984.9217,0,0,0,0,GAS_SMALL,EIA,unknown,AL,235,254296000,0,0.06
ExxonMobil Mobile Bay Onshore,-758634.0098,748690.0961,0,0,0,0,GAS_SMALL,EIA,unknown,AL,235,1730000,0,0.06
Hog Bayou Energy Center,-722678.1665,757696.1025,0,0,0,0,GAS_SMALL,EIA,unknown,AL,235,379389000,0,0.06
Bristol Myers Squibb New Brunswick,538075.0767,1796357.996,0,0,0,29.83,GAS_SMALL,EIA,unknown,NJ,235,56000,208,0.06
Beloit,221433.9539,-180075.5103,0,0,0,26.38,GAS_SMALL,EIA,unknown,KS,235,68460,0,0.18
Dynegy Moss Landing Power Plant,229342.5342,-2251056.655,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,1452932660,0,0.12
King City Power Plant,151336.5075,-2212248.047,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,114895000,0,0.12
Viking Energy of McBain,798935.2577,857019.8275,0,0,0,172.69,GAS_SMALL,EIA,unknown,MI,235,296788,0,0.08
Osage (IA),651479.1978,257534.9209,0,0,0,29.03,GAS_SMALL,EIA,unknown,IA,235,-80774,0,0.08
Coyote Springs,1161283.789,-1821698.223,0,0,0,0,GAS_SMALL,EIA,unknown,OR,235,462704000,0,0.06
Decatur Energy Center,-282916.0046,815421.9752,0,0,0,0,GAS_SMALL,EIA,unknown,AL,235,950764000,0,0.06
Eagle Valley (IN),263634.2293,815262.4548,0,0,0,0,GAS_SMALL,EIA,unknown,IN,235,957635000,0,0.08
South Point Energy Center,-131460.9288,-1669692.088,0,0,0,221.04,GAS_SMALL,EIA,unknown,AZ,235,81553000,0,0.07
"Columbia-Snake, OR",1182753.325,-2057520.703,0,38400,0,0,Import,"HIFLD, USITC","Columbia-Snake, OR",OR,0,0,0,0.06
Waterloo,109100.7935,505438.3832,0,0,0,235.21,GAS_SMALL,EIA,unknown,IL,235,338000,0,0.19
Whitemarsh Central Utility Plant,481925.5618,1740228.391,0,0,0,147.75,GAS_SMALL,EIA,unknown,PA,235,248000,0,0.07
Hillman Power LLC,907170.4616,949778.7074,0,0,0,177.31,GAS_SMALL,EIA,unknown,MI,235,279801,0,0.11
R M Heskett,1055777.484,-373736.0227,0,0,0,14.28,GAS_SMALL,EIA,unknown,ND,235,20291,0,0.07
West Liberty,465681.9253,391849.1214,0,0,0,6.1,GAS_SMALL,EIA,unknown,IA,235,8913,0,0.06
Sabetha Power Plant,269555.1393,16661.63287,0,0,0,46.76,GAS_SMALL,EIA,unknown,KS,235,-660304,0,0.11
Auburn,323705.0048,12927.71719,0,0,0,86.45,GAS_SMALL,EIA,unknown,NE,235,150979,0,0.06
Hay Road,438377.8267,1726893.542,0,0,0,0,GAS_SMALL,EIA,unknown,DE,235,882295691,0,0.08
L V Sutton Combined Cycle,-204642.0899,1636002.45,0,0,0,0,GAS_SMALL,EIA,unknown,NC,235,1208835000,0,0.06
SUNY Old Westbury College,590133.0357,1859965.288,0,0,0,276.28,GAS_SMALL,EIA,unknown,NY,235,259000,0,0.06
New Haven Harbor,656096.951,1900628.251,0,0,0,0,GAS_SMALL,EIA,unknown,CT,235,-9687,0,0.14
Foxwoods CoGen,695842.5919,1971363.133,0,0,0,0,GAS_SMALL,EIA,unknown,CT,235,11996960,0,0.13
Tiverton Power Plant,730776.4424,2029802.396,0,0,0,0,GAS_SMALL,EIA,unknown,RI,235,534528000,0,0.15
Novo BioPower Plant,-237251.8424,-1300995.611,0,0,0,143.61,GAS_SMALL,EIA,unknown,AZ,235,-478512,0,0.08
Cholla,-189441.444,-1290828.286,0,0,0,69.58,GAS_SMALL,EIA,unknown,AZ,235,117433,0,0.08
New York University Central Plant,582320.8942,1831059.419,0,0,0,0,GAS_SMALL,EIA,unknown,NY,235,8380160,0,0.06
Chanute 2,22022.56055,47285.98014,0,0,0,23.35,GAS_SMALL,EIA,unknown,KS,235,38878,0,0.09
Lockport Energy Associates LP,760385.2009,1388267.249,0,0,0,0,GAS_SMALL,EIA,unknown,NY,235,131790990,0,0.06
"Norfolk, VA",108478.2656,1726417.052,0,216802,0,0,Import,"HIFLD, USITC","Norfolk, VA",VA,0,0,0,0.07
Potter Station 2,799167.2576,2028778.406,0,0,0,0,GAS_SMALL,EIA,unknown,MA,235,1249823,0,0.13
Bellingham Cogeneration Facility,772850.6444,1991959.415,0,0,0,0,GAS_SMALL,EIA,unknown,MA,235,27930352,0,0.13
Lower Mount Bethel Energy,561418.7404,1734175.642,0,0,0,0,GAS_SMALL,EIA,unknown,PA,235,1556343000,0,0.05
Bethlehem Power Plant,537489.4213,1721716.52,0,0,0,0,GAS_SMALL,EIA,unknown,PA,235,1460082503,0,0.05
Port Arthur (Chevron),-839910.4292,203408.218,771106400,0,0,0,Ethane Cracker,EIA,Chevron Phillips Chemical Co. LP,TX,0,0,0,0.05
Port Neches,-838864.662,199782.983,193000000,0,0,0,Ethane Cracker,EIA,Huntsman Corp.,TX,0,0,0,0.05
GenConn Devon LLC,644093.2137,1886189.128,0,0,0,81.14,GAS_SMALL,EIA,unknown,CT,235,157631,0,0.14
NAEA Lakewood LLC,498147.1544,1829660.247,0,0,0,0,GAS_SMALL,EIA,unknown,NJ,235,243623499,0,0.1
Peak Power 1 Cogen,576777.4721,1826487.973,0,0,0,296.29,GAS_SMALL,EIA,unknown,NY,235,507000,1899,0.06
59th Street,578986.469,1826011.522,0,0,0,89.05,GAS_SMALL,EIA,unknown,NY,235,107560,0,0.06
Fortistar North Tonawanda,746311.4582,1381876.672,0,0,0,42.62,GAS_SMALL,EIA,unknown,NY,235,6976000,0,0.06
Bayville Central Facility,481394.7996,1832756.309,0,0,0,267.26,GAS_SMALL,EIA,unknown,NJ,235,402816,1921,0.1
1515 S Caron Road,514824.2407,572268.9464,0,0,0,207.61,GAS_SMALL,EIA,unknown,IL,235,272000,0,0.07
Osage City,127022.7291,14861.81985,0,0,0,61.99,GAS_SMALL,EIA,unknown,KS,235,-35615,0,0.08
Sterling Power Plant,801537.3525,1639571.336,0,0,0,0,GAS_SMALL,EIA,unknown,NY,235,7385000,0,0.06
Carr Street Generating Station,791250.2202,1601893.886,0,0,0,0,GAS_SMALL,EIA,unknown,NY,235,36007834,0,0.06
Ravenswood,578531.9716,1829993.155,0,0,0,0,GAS_SMALL,EIA,unknown,NY,235,-1431861,0,0.06
Kennedy International Airport Cogen,568986.967,1846753.262,0,0,0,0,GAS_SMALL,EIA,unknown,NY,235,107446046,0,0.06
500MW CC,582528.0182,1832420.866,0,0,0,0,GAS_SMALL,EIA,unknown,NY,235,778126756,0,0.06
UCI Facilities Management Central Plant,-200852.687,-1994570.146,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,4597000,0,0.1
Fullerton Mill CHP,-176648.8622,-1993279.066,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,8272000,0,0.1
Sulphur,-813909.2266,256002.9148,635029500,0,0,0,Ethane Cracker,EIA,Westlake Petrochemicals Corp.,LA,0,0,0,0.03
Burlingame,140686.5145,14049.99803,0,0,0,18.73,GAS_SMALL,EIA,unknown,KS,235,34919,0,0.08
Oklahoma Cogeneration Project,-229526.1326,-146241.8338,0,0,0,30.62,GAS_SMALL,EIA,unknown,OK,235,23576000,0,0.05
Franklin Heating Station,735078.0882,282302.7031,0,0,0,79.76,GAS_SMALL,EIA,unknown,MN,235,98996,829,0.09
Water Reclamation Plant,739986.6948,281834.9945,0,0,0,6.32,GAS_SMALL,EIA,unknown,MN,235,7921,27,0.09
Substation 20 Plant,-342941.7282,1393970.126,0,0,0,94.62,GAS_SMALL,EIA,unknown,SC,235,77000,0,0.09
Rowesville Rd Plant,-343416.1333,1393514.276,0,0,0,87.14,GAS_SMALL,EIA,unknown,SC,235,13000,0,0.09
Bull Street Plant,-337893.0152,1390487.01,0,0,0,37.52,GAS_SMALL,EIA,unknown,SC,235,-58000,0,0.09
Osborne,220906.8827,-229399.493,0,0,0,3.24,GAS_SMALL,EIA,unknown,KS,235,4354,0,0.2
Sibley One,661176.1548,22080.14407,0,0,0,27.7,GAS_SMALL,EIA,unknown,IA,235,49586,0,0.07
Sibley No Two,660261.1812,20183.28192,0,0,0,12.63,GAS_SMALL,EIA,unknown,IA,235,11576,0,0.07
Minneapolis City of,182822.0139,-146352.5976,0,0,0,90.17,GAS_SMALL,EIA,unknown,KS,235,234726,0,0.09
Nebraska City # 1,356446.0019,12782.59613,0,0,0,112.51,GAS_SMALL,EIA,unknown,NE,235,-753873,0,0.07
Holland Energy Park,634701.1989,804378.9327,0,0,0,0,GAS_SMALL,EIA,unknown,MI,235,271973000,0,0.08
Ouachita,-528704.5542,366385.3855,0,0,0,0,GAS_SMALL,EIA,unknown,LA,235,1475650000,0,0.05
Combined Locks Energy Center,782633.1119,612136.8532,0,0,0,0,GAS_SMALL,EIA,unknown,WI,235,29852720,0,0.08
"Rumford Power, Inc",1055831.803,1996132.453,0,0,0,0,GAS_SMALL,EIA,unknown,ME,235,53726000,0,0.09
Riviera,-1061247.025,1589574.582,0,0,0,0,GAS_SMALL,EIA,unknown,FL,235,2379682379,0,0.08
Tom G Smith,-1078047.145,1590873.978,0,0,0,0,GAS_SMALL,EIA,unknown,FL,235,1069000,0,0.08
West County Energy Center,-1073822.482,1558953.387,0,0,0,0,GAS_SMALL,EIA,unknown,FL,235,7067707863,0,0.08
Nebraska City # 2,354819.3669,11038.61903,0,0,0,21.87,GAS_SMALL,EIA,unknown,NE,235,-659706,0,0.07
Langley Gulch Power Plant,898656.3978,-1652855.419,0,0,0,0,GAS_SMALL,EIA,unknown,ID,235,403098000,0,0.07
Maine Independence Station,1126610.229,2125076.285,0,0,0,0,GAS_SMALL,EIA,unknown,ME,235,91127000,0,0.09
"Philadelphia, PA",463127.0294,1747924.998,0,907781,0,0,Import,"HIFLD, USITC","Philadelphia, PA",PA,0,0,0,0.07
Syracuse # 2,355889.6777,-14902.45104,0,0,0,8.28,GAS_SMALL,EIA,unknown,NE,235,-323902,0,0.07
Municipal Power Plant,637466.7518,808890.3037,0,0,0,86.35,GAS_SMALL,EIA,unknown,MI,235,135000,0,0.08
Grand Haven Diesel Plant,663183.3687,789531.4824,0,0,0,38.69,GAS_SMALL,EIA,unknown,MI,235,57837,0,0.08
Quantum Pasco Power LP,-918980.674,1352543.106,0,0,0,2.12,GAS_SMALL,EIA,unknown,FL,235,16703000,0,0.08
Central Energy Facility,-233159.1657,1192327.353,0,0,0,107.04,GAS_SMALL,EIA,unknown,SC,235,129000,0,0.04
University of Arizona - Biosphere 2,-442428.8673,-1381067.144,0,0,0,16.35,GAS_SMALL,EIA,unknown,AZ,235,21492,0,0.05
Polk,-986698.5708,1382389.116,0,0,0,0,COAL_SMALL,EIA,unknown,FL,217,110708982,0,0.08
Polk,-986698.5708,1382389.116,0,0,0,0,COAL_SMALL,EIA,unknown,FL,217,236748790,0,0.08
Larsen Memorial,-947387.0658,1383221.188,0,0,0,0,GAS_SMALL,EIA,unknown,FL,235,20560101,0,0.08
C D McIntosh Jr,-947344.8254,1383204.913,0,0,0,0,GAS_SMALL,EIA,unknown,FL,235,771591000,0,0.08
Hines Energy Complex,-978443.5473,1393140.127,0,0,0,0,GAS_SMALL,EIA,unknown,FL,235,4808714000,0,0.08
Tiger Bay,-982709.1369,1395835.078,0,0,0,0,GAS_SMALL,EIA,unknown,FL,235,407402000,0,0.08
Orange Cogeneration Facility,-968767.6503,1396181.403,0,0,0,0,GAS_SMALL,EIA,unknown,FL,235,96458740,0,0.08
Mulberry Cogeneration Facility,-971929.6226,1391412.749,0,0,0,0,GAS_SMALL,EIA,unknown,FL,235,131325000,0,0.08
Pinellas County Resource Recovery,-980599.2917,1313082.56,0,0,0,8.86,GAS_SMALL,EIA,unknown,FL,235,8190,0,0.08
Greater Des Moines,457141.3295,204605.6364,0,0,0,0,GAS_SMALL,EIA,unknown,IA,235,235108000,0,0.05
C D McIntosh Jr,-947344.8254,1383204.913,0,0,0,172.32,GAS_SMALL,EIA,unknown,FL,235,161624,0,0.08
Larsen Memorial,-947387.0658,1383221.188,0,0,0,24.09,GAS_SMALL,EIA,unknown,FL,235,6000,0,0.08
Des Moines Wastewater Reclamation Fac,458993.1229,202119.6854,0,0,0,22.61,GAS_SMALL,EIA,unknown,IA,235,32258,221,0.05
Wamego,190493.1223,-26405.91245,0,0,0,135.28,GAS_SMALL,EIA,unknown,KS,235,-650288,0,0.11
Pratt,18691.40103,-239760.5177,0,0,0,209.79,GAS_SMALL,EIA,unknown,KS,235,279000,0,0.1
Manchester Street,744685.5623,2006138.683,0,0,0,0,GAS_SMALL,EIA,unknown,RI,235,585288688,0,0.15
Pratt 2,18662.08306,-239910.025,0,0,0,111.02,GAS_SMALL,EIA,unknown,KS,235,239484,0,0.1
Brandywine Power Facility,296359.1681,1637950.706,0,0,0,0,GAS_SMALL,EIA,unknown,MD,235,431867638,0,0.09
UMCP CHP Plant,330094.7569,1625138.077,0,0,0,0,GAS_SMALL,EIA,unknown,MD,235,13702000,0,0.09
Montezuma,463070.9118,287686.7672,0,0,0,44.84,GAS_SMALL,EIA,unknown,IA,235,74379,0,0.07
Harry L. Oswald,-318739.3203,344187.3578,0,0,0,0,GAS_SMALL,EIA,unknown,AR,235,110745000,0,0.07
Pawtucket Power Associates,749478.3088,2004643.325,0,0,0,5.31,GAS_SMALL,EIA,unknown,RI,235,2927548,0,0.15
NRG Chalk Point CT,285925.7907,1656091.211,0,0,0,2.76,GAS_SMALL,EIA,unknown,MD,235,-48057,0,0.09
Fourche Creek Wastewater,-306873.0191,348407.5153,0,0,0,62.84,GAS_SMALL,EIA,unknown,AR,235,113665,660,0.07
High Bridge,834759.5581,227630.902,0,0,0,77.59,GAS_SMALL,EIA,unknown,MN,235,837187000,0,0.08
Redwood Falls,788389.5707,69938.45329,0,0,0,131.03,GAS_SMALL,EIA,unknown,MN,235,253923,0,0.08
Sherwood H Smith Jr Energy Complex,-172116.7628,1467647.954,0,0,0,0,GAS_SMALL,EIA,unknown,NC,235,3343012903,0,0.07
Clearwater Power Plant,-179364.0996,-1967078.477,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,3467000,0,0.1
Belleville,262641.5354,-138422.3462,0,0,0,27.44,GAS_SMALL,EIA,unknown,KS,235,51011,0,0.2
Sterling,82280.8415,-191401.3975,0,0,0,30.2,GAS_SMALL,EIA,unknown,KS,235,56080,0,0.09
Richland Center Renewable Energy LLC,664476.9176,453943.7095,0,0,0,0.16,GAS_SMALL,EIA,unknown,WI,235,204,0,0.08
Granite Ridge,861774.7912,1973299.631,0,0,0,0,GAS_SMALL,EIA,unknown,NH,235,788001000,0,0.12
Cordova Energy,486145.7131,472242.1045,0,0,0,0,GAS_SMALL,EIA,unknown,IL,235,27460000,0,0.06
Northeastern,-119656.6349,26578.04967,0,0,0,0,GAS_SMALL,EIA,unknown,OK,235,628629000,0,0.08
Beloit Memorial Hospital Power Plant,586455.7932,570152.7776,0,0,0,10.24,GAS_SMALL,EIA,unknown,WI,235,9899,25,0.07
Rowan,-86526.14139,1374495.911,0,0,0,0,GAS_SMALL,EIA,unknown,NC,235,1454973000,0,0.06
Hillburn,614427.9821,1802750.01,0,0,0,260.15,GAS_SMALL,EIA,unknown,NY,235,317631,0,0.08
Sweeny,-940622.7599,24266.0869,1500000000,0,0,0,Ethane Cracker,EIA,Chevron Phillips Chemical Co. LP,TX,0,0,0,0.05
Taft,-822772.5154,534712.1613,410000000,0,0,0,Ethane Cracker,EIA,Dow Chemical Co.,LA,0,0,0,0.05
Carson Ice-Gen Project,399140.6003,-2175123.467,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,62045573,0,0.1
Cosumnes,379846.4576,-2150036.144,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,1147163917,0,0.1
Good Samaritan Hospital,613316.5104,1805568.074,0,0,0,0.74,GAS_SMALL,EIA,unknown,NY,235,1597,0,0.08
Stockton,221831.8386,-279510.8798,0,0,0,18.2,GAS_SMALL,EIA,unknown,KS,235,-133340,0,0.1
Russell Downtown,159858.0392,-245453.5958,0,0,0,31.84,GAS_SMALL,EIA,unknown,KS,235,45656,0,0.13
Sturgis City Diesel Plant,530148.5998,870616.7015,0,0,0,26.54,GAS_SMALL,EIA,unknown,MI,235,-27753,0,0.05
LEPA Unit No. 1,-859917.3115,464868.3499,0,0,0,0,GAS_SMALL,EIA,unknown,LA,235,69275000,0,0.07
Trigen St. Louis,142671.8236,501475.0839,0,0,0,128.17,GAS_SMALL,EIA,unknown,MO,235,255000,969,0.07
Massena Energy Facility,1017355.24,1649635.253,0,0,0,130.98,GAS_SMALL,EIA,unknown,NY,235,635000,0,0.06
Marshall (MO),185404.2736,239257.0661,0,0,0,28.82,GAS_SMALL,EIA,unknown,MO,235,53876,0,0.08
Crete,350648.787,-80537.11139,0,0,0,28.87,GAS_SMALL,EIA,unknown,NE,235,35323,0,0.07
OLS Energy Chino,-167148.733,-1971068.053,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,6064000,0,0.1
NTC/MCRD Energy Facility,-313430.9511,-1959823.184,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,2223000,0,0.16
Naval Station Energy Facility,-321294.4972,-1953398.81,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,8533090,0,0.16
North Island Energy Facility,-317094.0717,-1958873.282,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,1495000,0,0.16
San Diego State University,-311600.0734,-1946211.237,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,6819000,0,0.16
Goal Line LP,-273957.5761,-1940519.239,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,3257000,0,0.16
University of California San Diego,-297627.4368,-1959183.906,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,5506000,0,0.16
Kennecott Power Plant,474249.1198,-1344328.318,0,0,0,13,GAS_SMALL,EIA,unknown,UT,235,0,201,0.06
Lodi Energy Center,358766.2301,-2179460.832,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,495977000,0,0.12
Gregory Power Facility,-1070224.532,-124379.8545,0,0,0,0,GAS_SMALL,EIA,unknown,TX,235,-3217000,0,0.05
Gregory Power Facility,-1070224.532,-124379.8545,0,0,0,0,GAS_SMALL,EIA,unknown,TX,235,-3136000,0,0.05
Snowbird Power Plant,453514.8482,-1307975.676,0,0,0,11.62,GAS_SMALL,EIA,unknown,UT,235,15000,38,0.06
Regional Wastewater Control Facility,341091.5037,-2179054.197,0,0,0,293.37,GAS_SMALL,EIA,unknown,CA,235,334083,110,0.12
Gilroy Power Plant,244646.3129,-2224331.032,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,30007000,0,0.11
Agnews Power Plant,297635.0561,-2245253.576,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,3543000,0,0.11
Santa Rosa Energy Center,-734789.2342,849242.0996,0,0,0,0,GAS_SMALL,EIA,unknown,FL,235,398510000,0,0.07
Micro Santa Clara,294037.1202,-2243779.991,0,0,0,175.03,GAS_SMALL,EIA,unknown,CA,235,5368000,0,0.11
City of Palo Alto,305460.0456,-2259646.127,0,0,0,21.12,GAS_SMALL,EIA,unknown,CA,235,31000,0,0.11
Wahoo,416082.085,-50877.19894,0,0,0,46.7,GAS_SMALL,EIA,unknown,NE,235,87298,0,0.07
Redding Power,643696.4561,-2191709.553,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,68124000,0,0.16
Davenport Water Pollution Control Plant,459953.8717,444946.7035,0,0,0,219.34,GAS_SMALL,EIA,unknown,IA,235,553763,551,0.05
SPI Anderson 2,637643.6149,-2184775.694,0,0,0,262.54,GAS_SMALL,EIA,unknown,CA,235,243676,3034,0.16
Arvada,846920.118,-798194.0584,0,0,0,204.37,GAS_SMALL,EIA,unknown,WY,235,231000,0,0.07
Walnut Energy Center,282611.7985,-2155635.721,0,0,0,0,GAS_SMALL,EIA,unknown,CA,235,498791000,0,0.11
Goodland,221032.6782,-486924.6321,0,0,0,84.06,GAS_SMALL,EIA,unknown,KS,235,-2806486,0,0.11
Synata Hugoton,-22344.39833,-473489.4389,0,0,0,0,GAS_SMALL,EIA,unknown,KS,235,-745200,0,0.08
Woodland,303282.7821,-2161384.594,0,0,0,185.8,GAS_SMALL,EIA,unknown,CA,235,45248000,0,0.11
Hugoton 2,-24431.67704,-469507.84,0,0,0,6.74,GAS_SMALL,EIA,unknown,KS,235,15606,0,0.08
"Boston, MA",809874.1597,2018677.285,0,93055,0,0,Import,"HIFLD, USITC","Boston, MA",MA,0,0,0,0.13
Richard M Flynn,602010.2016,1900274.684,0,0,0,0,GAS_SMALL,EIA,unknown,NY,235,215086946,0,0.06
Kettle Falls Generating Station,1430538.658,-1633022.534,0,0,0,204.48,GAS_SMALL,EIA,unknown,WA,235,248866,0,0.06
Gillette SBMC,809004.9817,2018604.843,0,0,0,177.47,GAS_SMALL,EIA,unknown,MA,235,10784020,1614,0.13
Sekisui Calvert City,-23772.94115,673221.2054,0,0,32184679.43,0,Acetic Acid Plant,IHS,Sekisui,KY,0,0,0,0.08
Sekisui Pasadena,-868858.2674,78065.76203,0,0,27053788.51,0,Acetic Acid Plant,IHS,Sekisui,TX,0,0,0,0.05
Eastman Springfield,758237.1156,1907206.765,0,0,6530224.813,0,Acetic Acid Plant,IHS,Eastman Chemical,MA,0,0,0,0.12
Colby,224684.0503,-429691.2765,0,0,0,173.49,GAS_SMALL,EIA,unknown,KS,235,128000,0,0.09
Colby City of,223814.4284,-431461.0863,0,0,0,4.46,GAS_SMALL,EIA,unknown,KS,235,6780,0,0.09
